id,android_id,time_stamp,x,y,z,notes,created_at,updated_at,csv
552,41af43bb3f9077ea,1423097547190,0.2943573,-0.062927246,9.9279785,,2015-02-24 04:00:43 UTC,2015-02-24 04:00:43 UTC,
553,41af43bb3f9077ea,1423097547706,0.31756592,-0.040908813,9.90477,,2015-02-24 04:00:43 UTC,2015-02-24 04:00:43 UTC,
554,41af43bb3f9077ea,1423097548225,0.30090332,-0.084350586,9.902985,,2015-02-24 04:00:43 UTC,2015-02-24 04:00:43 UTC,
555,41af43bb3f9077ea,1423097548739,0.2854309,-0.086135864,9.9214325,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
556,41af43bb3f9077ea,1423097549252,0.29792786,-0.06828308,9.907745,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
557,41af43bb3f9077ea,1423097549769,0.30923462,-0.07423401,9.897034,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
558,41af43bb3f9077ea,1423097550284,0.29733276,-0.071258545,9.875015,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
559,41af43bb3f9077ea,1423097550801,0.29911804,-0.055786133,9.891083,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
560,41af43bb3f9077ea,1423097551316,0.28840637,-0.062927246,9.880966,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
561,41af43bb3f9077ea,1423097551833,0.30804443,-0.06411743,9.885132,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
562,41af43bb3f9077ea,1423097552345,0.32470703,-0.051620483,9.855972,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
563,41af43bb3f9077ea,1423097552861,0.3282776,-0.05697632,9.898819,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
564,41af43bb3f9077ea,1423097553377,0.28067017,-0.077804565,9.8702545,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
565,41af43bb3f9077ea,1423097553893,0.318161,-0.05697632,9.884537,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
566,41af43bb3f9077ea,1423097554407,0.3199463,-0.051620483,9.931549,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
567,41af43bb3f9077ea,1423097554922,0.30387878,-0.054000854,9.90477,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
568,41af43bb3f9077ea,1423097555438,0.29733276,-0.0664978,9.906555,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
569,41af43bb3f9077ea,1423097555954,0.3020935,-0.07423401,9.928574,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
570,41af43bb3f9077ea,1423097556470,0.29078674,-0.08137512,9.872635,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
571,41af43bb3f9077ea,1423097556985,0.3199463,-0.07185364,9.898819,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
572,41af43bb3f9077ea,1423097557500,0.3026886,-0.068878174,9.876801,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
573,41af43bb3f9077ea,1423097558016,0.3098297,-0.075424194,9.880371,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
574,41af43bb3f9077ea,1423097558532,0.29971313,-0.07066345,9.859543,,2015-02-24 04:00:44 UTC,2015-02-24 04:00:44 UTC,
575,41af43bb3f9077ea,1423097559047,0.31637573,-0.07423401,9.891083,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
576,41af43bb3f9077ea,1423097559562,0.30863953,-0.05102539,9.877396,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
577,41af43bb3f9077ea,1423097560079,0.2949524,-0.075424194,9.8702545,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
578,41af43bb3f9077ea,1423097560594,0.32887268,-0.08137512,9.893463,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
579,41af43bb3f9077ea,1423097561109,0.30447388,-0.05102539,9.895248,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
580,41af43bb3f9077ea,1423097561626,0.2872162,-0.07601929,9.963684,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
581,41af43bb3f9077ea,1423097562142,0.31399536,-0.07661438,9.912506,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
582,41af43bb3f9077ea,1423097562657,0.29614258,-0.07244873,9.90596,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
583,41af43bb3f9077ea,1423097563170,0.318161,-0.07304382,9.884537,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
584,41af43bb3f9077ea,1423097563687,0.30923462,-0.059951782,9.860138,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
585,41af43bb3f9077ea,1423097564204,0.30804443,-0.073638916,9.8381195,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
586,41af43bb3f9077ea,1423097564717,0.28840637,-0.05935669,9.851212,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
587,41af43bb3f9077ea,1423097565233,0.29138184,-0.047454834,9.837524,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
588,41af43bb3f9077ea,1423097565749,0.3020935,-0.059951782,9.883347,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
589,41af43bb3f9077ea,1423097566263,0.32113647,-0.06530762,9.852997,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
590,41af43bb3f9077ea,1423097566778,0.29078674,-0.06173706,9.898819,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
591,41af43bb3f9077ea,1423097567293,0.30863953,-0.060546875,9.919647,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
592,41af43bb3f9077ea,1423097567817,0.31221008,-0.060546875,9.898819,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
593,41af43bb3f9077ea,1423097568324,0.30744934,-0.0748291,9.909531,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
594,41af43bb3f9077ea,1423097568841,0.3104248,-0.0664978,9.854782,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
595,41af43bb3f9077ea,1423097569355,0.3104248,-0.07601929,9.845856,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
596,41af43bb3f9077ea,1423097569871,0.30090332,-0.07899475,9.872635,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
597,41af43bb3f9077ea,1423097570387,0.29792786,-0.07244873,9.880966,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
598,41af43bb3f9077ea,1423097570903,0.2616272,-0.067092896,9.880371,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
599,41af43bb3f9077ea,1423097571419,0.29078674,-0.08256531,9.894653,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
600,41af43bb3f9077ea,1423097571933,0.27412415,-0.05757141,9.904175,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
601,41af43bb3f9077ea,1423097572449,0.32351685,-0.07006836,9.943451,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
602,41af43bb3f9077ea,1423097572964,0.3104248,-0.08078003,9.930359,,2015-02-24 04:00:45 UTC,2015-02-24 04:00:45 UTC,
603,41af43bb3f9077ea,1423097573479,0.3193512,-0.062332153,9.901794,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
604,41af43bb3f9077ea,1423097573994,0.29078674,-0.05697632,9.896439,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
605,41af43bb3f9077ea,1423097574510,0.29138184,-0.045074463,9.885727,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
606,41af43bb3f9077ea,1423097575025,0.30923462,-0.056381226,9.815506,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
607,41af43bb3f9077ea,1423097575540,0.30625916,-0.064712524,9.884537,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
608,41af43bb3f9077ea,1423097576056,0.311615,-0.088516235,9.863113,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
609,41af43bb3f9077ea,1423097576571,0.29733276,-0.058166504,9.900009,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
610,41af43bb3f9077ea,1423097577086,0.31756592,-0.05102539,9.891083,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
611,41af43bb3f9077ea,1423097577602,0.30566406,-0.071258545,9.87204,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
612,41af43bb3f9077ea,1423097578117,0.30804443,-0.06768799,9.917267,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
613,41af43bb3f9077ea,1423097578633,0.31756592,-0.05340576,9.9214325,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
614,41af43bb3f9077ea,1423097579150,0.31459045,-0.073638916,9.901794,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
615,41af43bb3f9077ea,1423097579651,0.29078674,-0.07006836,9.907745,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
616,41af43bb3f9077ea,1423097580158,0.29852295,-0.0664978,9.867279,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
617,41af43bb3f9077ea,1423097580674,0.30744934,-0.06828308,9.877396,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
618,41af43bb3f9077ea,1423097581190,0.30506897,-0.073638916,9.920837,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
619,41af43bb3f9077ea,1423097581706,0.29197693,-0.0664978,9.915482,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
620,41af43bb3f9077ea,1423097582220,0.29614258,-0.061141968,9.922623,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
621,41af43bb3f9077ea,1423097582737,0.2943573,-0.05697632,9.923813,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
622,41af43bb3f9077ea,1423097583251,0.29911804,-0.081970215,9.87204,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
623,41af43bb3f9077ea,1423097583767,0.29911804,-0.08137512,9.879181,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
624,41af43bb3f9077ea,1423097584282,0.30447388,-0.061141968,9.859543,,2015-02-24 04:00:46 UTC,2015-02-24 04:00:46 UTC,
625,41af43bb3f9077ea,1423097584796,0.30566406,-0.054595947,9.868469,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
626,41af43bb3f9077ea,1423097585312,0.2949524,-0.07066345,9.87561,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
627,41af43bb3f9077ea,1423097585831,0.3098297,-0.073638916,9.909531,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
628,41af43bb3f9077ea,1423097586342,0.3014984,-0.06173706,9.898224,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
629,41af43bb3f9077ea,1423097586858,0.32946777,-0.08375549,9.958328,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
630,41af43bb3f9077ea,1423097587373,0.30387878,-0.07185364,9.951782,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
631,41af43bb3f9077ea,1423097587889,0.30566406,-0.06411743,9.881561,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
632,41af43bb3f9077ea,1423097588407,0.29138184,-0.04447937,9.917862,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
633,41af43bb3f9077ea,1423097588919,0.30090332,-0.06530762,9.860733,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
634,41af43bb3f9077ea,1423097589434,0.318161,-0.06947327,9.867874,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
635,41af43bb3f9077ea,1423097589950,0.31221008,-0.05519104,9.8892975,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
636,41af43bb3f9077ea,1423097590465,0.27531433,-0.067092896,9.927383,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
637,41af43bb3f9077ea,1423097590979,0.29733276,-0.0664978,9.900009,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
638,41af43bb3f9077ea,1423097591495,0.29733276,-0.06530762,9.856567,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
639,41af43bb3f9077ea,1423097592011,0.28364563,-0.07839966,9.933929,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
640,41af43bb3f9077ea,1423097592526,0.28840637,-0.05935669,9.880966,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
641,41af43bb3f9077ea,1423097593041,0.30447388,-0.07423401,9.888702,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
642,41af43bb3f9077ea,1423097593557,0.30863953,-0.051620483,9.850616,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
643,41af43bb3f9077ea,1423097594071,0.30566406,-0.067092896,9.8637085,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
644,41af43bb3f9077ea,1423097594586,0.29197693,-0.06590271,9.871445,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
645,41af43bb3f9077ea,1423097595101,0.30090332,-0.054595947,9.887512,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
646,41af43bb3f9077ea,1423097595617,0.31756592,-0.036743164,9.880966,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
647,41af43bb3f9077ea,1423097596133,0.3199463,-0.064712524,9.950592,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
648,41af43bb3f9077ea,1423097596648,0.32113647,-0.064712524,9.90358,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
649,41af43bb3f9077ea,1423097597164,0.28840637,-0.07304382,9.901199,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
650,41af43bb3f9077ea,1423097597677,0.30030823,-0.08137512,9.891083,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
651,41af43bb3f9077ea,1423097598193,0.31518555,-0.07661438,9.885132,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
652,41af43bb3f9077ea,1423097598707,0.30090332,-0.073638916,9.892868,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
653,41af43bb3f9077ea,1423097599223,0.25032043,-0.12005615,10.305267,,2015-02-24 04:00:47 UTC,2015-02-24 04:00:47 UTC,
654,41af43bb3f9077ea,1423097599738,0.2788849,-0.06947327,9.890488,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
655,41af43bb3f9077ea,1423097600254,0.2937622,-0.045074463,9.90596,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
656,41af43bb3f9077ea,1423097600768,0.3187561,-0.06828308,9.935715,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
657,41af43bb3f9077ea,1423097601283,0.33184814,-0.09387207,9.911316,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
658,41af43bb3f9077ea,1423097601801,0.311615,-0.088516235,9.905365,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
659,41af43bb3f9077ea,1423097602314,0.2955475,-0.05281067,9.879181,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
660,41af43bb3f9077ea,1423097602829,0.2931671,-0.038528442,9.860733,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
661,41af43bb3f9077ea,1423097603345,0.32470703,-0.051620483,9.906555,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
662,41af43bb3f9077ea,1423097603859,0.30506897,-0.058761597,9.892868,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
663,41af43bb3f9077ea,1423097604375,0.318161,-0.056381226,9.928574,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
664,41af43bb3f9077ea,1423097604889,0.30566406,-0.055786133,9.883347,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
665,41af43bb3f9077ea,1423097605407,0.32232666,-0.06173706,9.889893,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
666,41af43bb3f9077ea,1423097605919,0.29673767,-0.064712524,9.878586,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
667,41af43bb3f9077ea,1423097606433,0.31280518,-0.056381226,9.917862,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
668,41af43bb3f9077ea,1423097606949,0.27233887,-0.07006836,9.898224,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
669,41af43bb3f9077ea,1423097607464,0.30923462,-0.068878174,9.8958435,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
670,41af43bb3f9077ea,1423097607979,0.3026886,-0.07661438,9.93631,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
671,41af43bb3f9077ea,1423097608494,0.31459045,-0.08732605,9.895248,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
672,41af43bb3f9077ea,1423097609010,0.3014984,-0.064712524,9.923218,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
673,41af43bb3f9077ea,1423097609523,0.30387878,-0.058166504,9.905365,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
674,41af43bb3f9077ea,1423097610038,0.30744934,-0.06947327,9.930954,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
675,41af43bb3f9077ea,1423097610553,0.3026886,-0.04864502,9.897034,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
676,41af43bb3f9077ea,1423097611067,0.28840637,-0.06768799,9.90715,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
677,41af43bb3f9077ea,1423097611583,0.28305054,-0.06411743,9.923813,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
678,41af43bb3f9077ea,1423097612098,0.29733276,-0.052215576,9.924408,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
679,41af43bb3f9077ea,1423097612612,0.318161,-0.068878174,9.900604,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
680,41af43bb3f9077ea,1423097613127,0.3014984,-0.068878174,9.879776,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
681,41af43bb3f9077ea,1423097613642,0.3026886,-0.05935669,9.894058,,2015-02-24 04:00:48 UTC,2015-02-24 04:00:48 UTC,
682,41af43bb3f9077ea,1423097614157,0.30030823,-0.064712524,9.958923,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
683,41af43bb3f9077ea,1423097614673,0.31221008,-0.047454834,9.926193,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
684,41af43bb3f9077ea,1423097615187,0.30090332,-0.077804565,9.90358,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
685,41af43bb3f9077ea,1423097615701,0.29733276,-0.05340576,9.90715,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
686,41af43bb3f9077ea,1423097616216,0.29078674,-0.077804565,9.90358,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
687,41af43bb3f9077ea,1423097616731,0.30030823,-0.06590271,9.87085,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
688,41af43bb3f9077ea,1423097617246,0.31697083,-0.056381226,9.930954,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
689,41af43bb3f9077ea,1423097617760,0.28840637,-0.054595947,9.934525,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
690,41af43bb3f9077ea,1423097618275,0.31578064,-0.04626465,9.9279785,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
691,41af43bb3f9077ea,1423097618790,0.26817322,-0.0664978,9.901794,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
692,41af43bb3f9077ea,1423097619305,0.29852295,-0.04864502,9.906555,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
693,41af43bb3f9077ea,1423097619822,0.28424072,-0.06828308,9.925003,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
694,41af43bb3f9077ea,1423097620334,0.3020935,-0.043884277,9.900604,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
695,41af43bb3f9077ea,1423097620849,0.29138184,-0.04864502,9.926193,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
696,41af43bb3f9077ea,1423097621366,0.30030823,-0.058761597,9.923813,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
697,41af43bb3f9077ea,1423097621877,0.311615,-0.045074463,9.913696,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
698,41af43bb3f9077ea,1423097622391,0.2693634,-0.049240112,9.906555,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
699,41af43bb3f9077ea,1423097622906,0.30506897,-0.050430298,9.930359,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
700,41af43bb3f9077ea,1423097623421,0.2955475,-0.03614807,9.929764,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
701,41af43bb3f9077ea,1423097623936,0.2931671,-0.052215576,9.886917,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
702,41af43bb3f9077ea,1423097624451,0.28305054,-0.054595947,9.858353,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
703,41af43bb3f9077ea,1423097624964,0.286026,-0.06411743,9.920242,,2015-02-24 04:00:49 UTC,2015-02-24 04:00:49 UTC,
704,41af43bb3f9077ea,1423097625480,0.2854309,-0.049240112,9.90715,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
705,41af43bb3f9077ea,1423097625994,0.2931671,-0.05757141,9.945831,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
706,41af43bb3f9077ea,1423097626508,0.2788849,-0.06828308,9.917862,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
707,41af43bb3f9077ea,1423097627023,0.27650452,-0.062332153,9.889893,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
708,41af43bb3f9077ea,1423097627536,0.28067017,-0.04685974,9.909531,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
709,41af43bb3f9077ea,1423097628054,0.26698303,-0.04269409,9.96904,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
710,41af43bb3f9077ea,1423097628566,0.28781128,-0.05935669,9.910126,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
711,41af43bb3f9077ea,1423097629081,0.26341248,-0.06947327,9.887512,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
712,41af43bb3f9077ea,1423097629598,0.29019165,-0.03793335,9.901794,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
713,41af43bb3f9077ea,1423097630110,0.27531433,-0.039718628,9.943451,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
714,41af43bb3f9077ea,1423097630623,0.28781128,-0.033172607,9.901199,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
715,41af43bb3f9077ea,1423097631146,0.27412415,-0.058761597,9.865494,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
716,41af43bb3f9077ea,1423097631652,0.28186035,-0.060546875,9.880371,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
717,41af43bb3f9077ea,1423097632168,0.30685425,-0.054000854,9.900009,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
718,41af43bb3f9077ea,1423097632679,0.3020935,-0.04269409,9.9375,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
719,41af43bb3f9077ea,1423097633194,0.29614258,-0.06173706,9.922623,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
720,41af43bb3f9077ea,1423097633695,0.2872162,-0.05519104,9.904175,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
721,41af43bb3f9077ea,1423097634203,0.2943573,-0.03793335,9.917267,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
722,41af43bb3f9077ea,1423097634718,0.3098297,-0.041503906,9.917267,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
723,41af43bb3f9077ea,1423097635237,0.29971313,-0.052215576,9.912506,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
724,41af43bb3f9077ea,1423097635748,0.2622223,-0.058166504,9.8892975,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
725,41af43bb3f9077ea,1423097636262,0.29078674,-0.07006836,9.919647,,2015-02-24 04:00:50 UTC,2015-02-24 04:00:50 UTC,
726,41af43bb3f9077ea,1423097636776,0.28364563,-0.067092896,9.941666,,2015-02-24 04:00:51 UTC,2015-02-24 04:00:51 UTC,
727,41af43bb3f9077ea,1423097637291,0.2943573,-0.04269409,9.933334,,2015-02-24 04:00:51 UTC,2015-02-24 04:00:51 UTC,
728,41af43bb3f9077ea,1423097637806,0.3020935,-0.03138733,9.915482,,2015-02-24 04:00:51 UTC,2015-02-24 04:00:51 UTC,
729,41af43bb3f9077ea,1423097638320,0.25567627,-0.077804565,9.90358,,2015-02-24 04:00:51 UTC,2015-02-24 04:00:51 UTC,
730,41af43bb3f9077ea,1423097638834,0.2782898,-0.033172607,9.9214325,,2015-02-24 04:00:51 UTC,2015-02-24 04:00:51 UTC,
731,41af43bb3f9077ea,1423097639335,0.29078674,-0.031982422,9.907745,,2015-02-24 04:00:51 UTC,2015-02-24 04:00:51 UTC,
732,41af43bb3f9077ea,1423097639846,0.29852295,-0.071258545,9.912506,,2015-02-24 04:00:51 UTC,2015-02-24 04:00:51 UTC,
733,41af43bb3f9077ea,1423097640360,0.29197693,-0.0664978,9.869659,,2015-02-24 04:00:51 UTC,2015-02-24 04:00:51 UTC,
734,41af43bb3f9077ea,1423097640877,0.29257202,-0.052215576,9.90239,,2015-02-24 04:00:51 UTC,2015-02-24 04:00:51 UTC,
735,41af43bb3f9077ea,1423097641388,0.28424072,-0.06590271,9.929169,,2015-02-24 04:00:51 UTC,2015-02-24 04:00:51 UTC,
736,41af43bb3f9077ea,1423097641902,0.30090332,-0.031982422,9.9214325,,2015-02-24 04:00:51 UTC,2015-02-24 04:00:51 UTC,
737,41af43bb3f9077ea,1423097642415,0.29257202,-0.067092896,9.87085,,2015-02-24 04:00:51 UTC,2015-02-24 04:00:51 UTC,
738,41af43bb3f9077ea,1423097642931,0.28781128,-0.0664978,9.914886,,2015-02-24 04:00:51 UTC,2015-02-24 04:00:51 UTC,
739,41af43bb3f9077ea,1423097643446,0.28959656,-0.025436401,9.927383,,2015-02-24 04:00:51 UTC,2015-02-24 04:00:51 UTC,
